iter	RMSE
2920	0.07770266724
2921	0.07768093334
2922	0.07767881719
2923	0.07766227101
2924	0.07763151214
2925	0.07761346896
2926	0.07760197678
2927	0.07759714938
2928	0.07759244556
2929	0.07758749212
2930	0.07755090096
2931	0.07751901261
2932	0.07749228403
2933	0.07748171973
2934	0.07747346735
2935	0.07747141397
2936	0.07746481175
2937	0.07745470022
2938	0.07745102341
2939	0.07744735383
2940	0.07743871721
2941	0.07741744144
2942	0.07739426723
2943	0.07737156671
2944	0.07731449386
2945	0.07730182481
2946	0.07728567026
2947	0.07727925188
2948	0.07724337671
2949	0.07723371771
2950	0.0772103041
2951	0.0771606813
2952	0.07715105753
2953	0.07714636678
2954	0.0771430934
2955	0.0771258264
2956	0.07712275471
2957	0.07711106323
2958	0.0770894385
2959	0.07708811372
2960	0.07708138868
2961	0.07707333594
2962	0.07706353358
2963	0.07704180414
2964	0.07699453733
2965	0.07698599041
2966	0.07695847221
2967	0.07695519994
2968	0.07694705746
2969	0.07691680816
2970	0.07688060308
2971	0.07687475553
2972	0.07685409415
2973	0.07683879129
2974	0.07683748439
2975	0.07680919154
2976	0.07679859572
2977	0.07679571307
2978	0.07677437647
2979	0.07676561218
2980	0.07673560806
2981	0.07672764505
2982	0.07671375221
2983	0.07666080335
2984	0.07665272562
2985	0.07662491354
2986	0.07660131899
2987	0.07657146407
2988	0.07652951084
2989	0.07652454948
2990	0.07650895574
2991	0.07647391628
2992	0.07644051523
2993	0.07643366996
2994	0.07642133733
2995	0.07639767294
2996	0.07638760389
2997	0.076352637
2998	0.07633382858
2999	0.07631977069
3000	0.07630826391
3001	0.07625637111
3002	0.07625146472
3003	0.07624288879
3004	0.07623529203
3005	0.07621395867
3006	0.07620518008
3007	0.07619691719
3008	0.07618821622
3009	0.07613080641
3010	0.07612585484
3011	0.07610072333
3012	0.0760799089
3013	0.07607762472
3014	0.07605913275
3015	0.07600070121
3016	0.0759798888
3017	0.07597496543
3018	0.07596610348
3019	0.07591801003
3020	0.0759057741
3021	0.07589918584
3022	0.07589542009
3023	0.07589364747
3024	0.07588917041
3025	0.07587175769
3026	0.07584780115
3027	0.07584265459
3028	0.07579717287
3029	0.07579162714
3030	0.07577909358
3031	0.07575902022
3032	0.07574923183
3033	0.07574734445
3034	0.07572150889
3035	0.07571664819
3036	0.0756882341
3037	0.07563088002
3038	0.0756146379
3039	0.07558833649
3040	0.07555794706
3041	0.07554381531
3042	0.07551750307
3043	0.07550962895
3044	0.07546942554
3045	0.07545831198
3046	0.07545151497
3047	0.07544669982
3048	0.07542699827
3049	0.0753999013
3050	0.0753651703
3051	0.0753598581
3052	0.07534968647
3053	0.07534255687
3054	0.07531596502
3055	0.0753122906
3056	0.0752926014
3057	0.0752677627
3058	0.07523886861
3059	0.07520880712
3060	0.07520324245
3061	0.07518284791
3062	0.07517148223
3063	0.07514029253
3064	0.07509033316
3065	0.0750336969
3066	0.07501573519
3067	0.07496954358
3068	0.07495856136
3069	0.07494818793
3070	0.07494508501
3071	0.07488995553
3072	0.07488600474
3073	0.07484731948
3074	0.07478894363
3075	0.0747846415
3076	0.07477998329
3077	0.07477334662
3078	0.07476708945
3079	0.07475062906
3080	0.07473337557
3081	0.07472929964
3082	0.0747117823
3083	0.07469431172
3084	0.07467808431
3085	0.07466806509
3086	0.07465209621
3087	0.07460306585
3088	0.07459307836
3089	0.07458992866
3090	0.07458519287
3091	0.07457978202
3092	0.07454804178
3093	0.07454517193
3094	0.07452559383
3095	0.07451244068
3096	0.07448545487
3097	0.07447533481
3098	0.0744494761
3099	0.07441364595
3100	0.07440050651
3101	0.07436665018
3102	0.07431385785
3103	0.07428961992
3104	0.07427425127
3105	0.07425016374
3106	0.07421717092
3107	0.0742064643
3108	0.07417942372
3109	0.07417406717
3110	0.07416389023
3111	0.07415397879
3112	0.07414524829
3113	0.07414180041
3114	0.07413484875
3115	0.07412371241
3116	0.07410308551
3117	0.07410196929
3118	0.07409548431
3119	0.07406164119
3120	0.07404468211
3121	0.07404339682
3122	0.07403306248
3123	0.07398858999
3124	0.0739744177
3125	0.07393156506
3126	0.07391962173
3127	0.07391322102
3128	0.07389814441
3129	0.07389494906
3130	0.07386989411
3131	0.07386413525
3132	0.0738437081
3133	0.07382793733
3134	0.07380489535
3135	0.07378974711
3136	0.07377201883
3137	0.07376174959
3138	0.07374355545
3139	0.07372740737
3140	0.07372630787
3141	0.07368768354
3142	0.07366195487
3143	0.07364423812
3144	0.07359567702
3145	0.07359204008
3146	0.07359065977
3147	0.07355334729
3148	0.07354898434
3149	0.07352336682
3150	0.07347433217
3151	0.07344287029
3152	0.07339228887
3153	0.07339106372
3154	0.07337967093
3155	0.07336204945
3156	0.07335934435
3157	0.07335345709
3158	0.07335105813
3159	0.07334176769
3160	0.07330776685
3161	0.07329619564
3162	0.07326163218
3163	0.07323068802
3164	0.0732213691
3165	0.07319715287
3166	0.07318585321
3167	0.07315929346
3168	0.07314962754
3169	0.07313484372
3170	0.07312189846
3171	0.07309476327
3172	0.07308359832
3173	0.07307780522
3174	0.07307150966
3175	0.0730546769
3176	0.07303804916
3177	0.07302754394
3178	0.07299983974
3179	0.07293238928
3180	0.07292339845
3181	0.07291950809
3182	0.07291396673
3183	0.0728953618
3184	0.07288160717
3185	0.07285783733
3186	0.07284354588
3187	0.0728114997
3188	0.0727784951
3189	0.07277567285
3190	0.07272757724
3191	0.0727149061
3192	0.07268588404
3193	0.07267915293
3194	0.07266827977
3195	0.07262997562
3196	0.07259901021
3197	0.07254678392
3198	0.07254254083
3199	0.07253471368
3200	0.07252321991
3201	0.07251689991
3202	0.07251150656
3203	0.07249487496
3204	0.07246098097
3205	0.07242109664
3206	0.07239031306
3207	0.07238618461
3208	0.07238359429
3209	0.0723684071
3210	0.07236727845
3211	0.07235940734
3212	0.07233202907
3213	0.07228200531
3214	0.07227996195
3215	0.0722788344
3216	0.07226179611
3217	0.07226051737
3218	0.07225672803
3219	0.0722032349
3220	0.07217378873
3221	0.07216791791
3222	0.07215877816
3223	0.0721479525
3224	0.07214347433
3225	0.07211036879
3226	0.07210169562
3227	0.07209851101
3228	0.07206614886
3229	0.07205521644
3230	0.07202947312
3231	0.07201277808
3232	0.07199129079
3233	0.07194024851
3234	0.07193795001
3235	0.07190538478
3236	0.07188352018
3237	0.07185284979
3238	0.07183235335
3239	0.07180345608
3240	0.07178700532
3241	0.07176932453
3242	0.07176786607
3243	0.07175000422
3244	0.07173104246
3245	0.07171718051
3246	0.07168335221
3247	0.07167968266
3248	0.07165437741
3249	0.07165255099
3250	0.07163270177
3251	0.07160647086
3252	0.07157974947
3253	0.07156941158
3254	0.07154877272
3255	0.07153130527
3256	0.07150482639
3257	0.07149124695
3258	0.07145863021
3259	0.07144152118
3260	0.07139661119
3261	0.07139153667
3262	0.07134879896
3263	0.07133922414
3264	0.07133357659
3265	0.07130193567
3266	0.07125221905
3267	0.07123549151
3268	0.07121412048
3269	0.07121198428
3270	0.07120158949
3271	0.07119604747
3272	0.07117162739
3273	0.07116705207
3274	0.07115350573
3275	0.07114801792
3276	0.07114620864
3277	0.07112986308
3278	0.07111858812
3279	0.07109990892
3280	0.07108005368
3281	0.07105119595
3282	0.07101495604
3283	0.07101308874
3284	0.07100755281
3285	0.07099770567
3286	0.07096089861
3287	0.07095146475
3288	0.07093504055
3289	0.07091678344
3290	0.07089497113
3291	0.07085908843
3292	0.07084272653
3293	0.07081253887
3294	0.07079555058
3295	0.07076963471
3296	0.07076359399
3297	0.07074403477
3298	0.07072905269
3299	0.07071234883
3300	0.07069584335
3301	0.07069103779
3302	0.0706884774
3303	0.07068561884
3304	0.07067881756
3305	0.07066714
3306	0.07065822748
3307	0.07065442553
3308	0.07064995493
3309	0.07064821817
3310	0.07064287542
3311	0.07064104786
3312	0.07062299455
3313	0.07061278339
3314	0.07058192674
3315	0.07057477401
3316	0.07054842018
3317	0.07053798103
3318	0.07051030125
3319	0.0704983838
3320	0.07048827505
3321	0.07045982242
3322	0.07044586968
3323	0.07043932482
3324	0.07043698635
3325	0.07043241452
3326	0.07043009642
3327	0.07042837427
3328	0.07041565356
3329	0.07041105609
3330	0.07039164959
3331	0.07035737754
3332	0.07032647338
3333	0.07029760812
3334	0.07027956132
3335	0.07026776558
3336	0.07026357051
3337	0.07026218263
3338	0.0702529149
3339	0.07025219146
3340	0.07020945804
3341	0.07018594845
3342	0.07017567898
3343	0.07016990896
3344	0.07015615668
3345	0.07014129948
3346	0.07012956535
3347	0.07009641162
3348	0.07008992574
3349	0.0700757635
3350	0.07005905698
3351	0.07004765076
3352	0.07002291321
3353	0.07001754864
3354	0.06997896582
3355	0.06994724264
3356	0.06993433989
3357	0.06991951056
3358	0.06990870484
3359	0.06990374209
3360	0.06989027289
3361	0.06988840219
3362	0.06983503153
3363	0.0698300784
3364	0.06982121582
3365	0.06980987781
3366	0.0698002499
3367	0.06977058377
3368	0.06975922201
3369	0.06975609988
3370	0.06975026048
3371	0.0697313181
3372	0.06969719439
3373	0.06969480254
3374	0.06969073684
3375	0.06966339988
3376	0.06964113663
3377	0.06962762882
3378	0.06962618192
3379	0.06962006884
3380	0.06959317006
3381	0.06956526072
3382	0.06955079598
3383	0.06954942249
3384	0.06952739215
3385	0.06952614832
3386	0.06949385699
3387	0.06949148608
3388	0.06948301557
3389	0.06948089711
3390	0.06946236911
3391	0.06945903835
3392	0.06945755387
3393	0.0694467073
3394	0.06943009966
3395	0.06942162024
3396	0.069408154
3397	0.06938865616
3398	0.06936346812
3399	0.06934262806
3400	0.06933044211
3401	0.06931542345
3402	0.06927599154
3403	0.06926563157
3404	0.06925464579
3405	0.06924216396
3406	0.06923036234
3407	0.0692271423
3408	0.06920117405
3409	0.06915213571
3410	0.0691465035
3411	0.0691367189
3412	0.06909471179
3413	0.06908752862
3414	0.06907678769
3415	0.06907158393
3416	0.06906862078
3417	0.06906274749
3418	0.06904569358
3419	0.06903960851
3420	0.06903820083
3421	0.0690372633
3422	0.06903646445
3423	0.0690089295
3424	0.06900671222
3425	0.06900543719
3426	0.06898247848
3427	0.06897714356
3428	0.06897384147
3429	0.06897129307
3430	0.06894211924
3431	0.06893352577
3432	0.0689309108
3433	0.06891893319
3434	0.06887049135
3435	0.06886765351
3436	0.06886134676
3437	0.06883608244
3438	0.06881902054
3439	0.068806332
3440	0.06878391653
3441	0.06878278339
3442	0.06875755114
3443	0.06872738838
3444	0.06871517638
3445	0.06868077378
3446	0.06867924788
3447	0.06865171058
3448	0.06863791774
3449	0.06863356427
3450	0.06862574826
3451	0.06860999775
3452	0.06859100716
3453	0.06857074812
3454	0.06856131605
3455	0.06853519096
3456	0.06851046912
3457	0.06849144379
3458	0.06847775556
3459	0.06844487696
3460	0.06844356061
3461	0.06844243891
3462	0.06842049749
3463	0.06839942963
3464	0.06837066411
3465	0.06834581651
3466	0.06834138076
3467	0.06832044422
3468	0.06830979466
3469	0.06829860019
3470	0.06827765123
3471	0.06827098868
3472	0.0682397903
3473	0.0682149152
3474	0.0681724574
3475	0.06816851897
3476	0.06816421235
3477	0.06815534767
3478	0.0681535458
3479	0.06811763315
3480	0.06810383559
3481	0.06810310772
3482	0.06806707758
3483	0.06804699309
3484	0.0680235289
3485	0.06799314122
3486	0.06798409459
3487	0.06796930074
3488	0.06794586822
3489	0.06794324134
3490	0.06792468254
3491	0.06791101977
3492	0.06789067566
3493	0.06788960384
3494	0.0678575397
3495	0.0678454724
3496	0.06784203143
3497	0.06780517254
3498	0.06780404075
3499	0.06774982249
3500	0.06771003192
3501	0.06768548122
3502	0.06766152865
3503	0.06761008438
3504	0.06760889239
3505	0.06759820729
3506	0.06758718824
3507	0.06758342385
3508	0.06754407908
3509	0.06754126557
3510	0.06750794588
3511	0.06745542522
3512	0.06741957921
3513	0.06741463644
3514	0.06738366523
3515	0.06736443165
3516	0.06736104413
3517	0.06735935283
3518	0.06734586473
3519	0.06733746922
3520	0.06732753155
3521	0.06732635524
3522	0.06729662577
3523	0.06727549051
3524	0.06725287098
3525	0.06723810473
3526	0.06723356685
3527	0.06720986772
3528	0.0671856097
3529	0.06717844814
3530	0.0671492132
3531	0.06712637875
3532	0.0671218427
3533	0.06709939833
3534	0.06709463167
3535	0.06709350154
3536	0.06709108431
3537	0.06704701361
3538	0.0670384535
3539	0.0670281469
3540	0.06700209673
3541	0.06697377596
3542	0.0669637551
3543	0.06695378674
3544	0.06692558698
3545	0.06689916565
3546	0.0668939056
3547	0.06686560598
3548	0.06684991596
3549	0.0668422898
3550	0.06682795497
3551	0.06681077547
3552	0.06679930507
3553	0.06679586622
3554	0.06679215149
3555	0.06678544636
3556	0.06677442341
3557	0.06675243278
3558	0.06673789699
3559	0.0667325534
3560	0.06672575376
3561	0.06672306984
3562	0.06671330785
3563	0.06669523128
3564	0.066683591
3565	0.0666591598
3566	0.06664570198
3567	0.06664147662
3568	0.06659334181
3569	0.06656943102
3570	0.06653632116
3571	0.06652425435
3572	0.06648807189
3573	0.06648678098
3574	0.06647540573
3575	0.06645540988
3576	0.0664435218
3577	0.06641088928
3578	0.0663995939
3579	0.06639692598
3580	0.06639149128
3581	0.06637724168
3582	0.06636689535
3583	0.06634303171
3584	0.06634046574
3585	0.0663374627
3586	0.06630952085
3587	0.06630359851
3588	0.06629890993
3589	0.06626778776
3590	0.06625612978
3591	0.06622229116
3592	0.06621414371
3593	0.06621094315
3594	0.06618182369
3595	0.06616608945
3596	0.06615774204
3597	0.06613425654
3598	0.06611784454
3599	0.06610858213
3600	0.06610426013
3601	0.06609056943
3602	0.0660856002
3603	0.06607169526
3604	0.06606884846
3605	0.06606590498
3606	0.0660589026
3607	0.06605303624
3608	0.06605072732
3609	0.06602737543
3610	0.06601555537
3611	0.06599346304
3612	0.06598798631
3613	0.06598683321
3614	0.06595663721
3615	0.06593173668
3616	0.06592285559
3617	0.06591117629
3618	0.06587825192
3619	0.06585564443
3620	0.06585117028
3621	0.06584557494
3622	0.06582093403
3623	0.06581161661
3624	0.06578511855
3625	0.06578254385
3626	0.06577349196
3627	0.06575199359
3628	0.06572434008
3629	0.06568307666
3630	0.065667029
3631	0.06566299053
3632	0.06566215165
3633	0.0656575612
3634	0.06565280564
3635	0.06563604864
3636	0.06563529079
3637	0.06561791658
3638	0.06561056769
3639	0.06556349234
3640	0.0655382023
3641	0.06552763552
3642	0.06552235621
3643	0.0655193671
3644	0.06548733486
3645	0.06548635154
3646	0.06547407146
3647	0.0654564743
3648	0.06545410825
3649	0.06543353107
3650	0.0654102664
3651	0.06538758059
3652	0.06537217683
3653	0.06536517009
3654	0.06534333904
3655	0.06533338507
3656	0.0653256758
3657	0.06530088699
3658	0.06527157325
3659	0.06525457963
3660	0.06525330938
3661	0.06524143596
3662	0.06520856421
3663	0.06516332953
3664	0.06516149969
3665	0.06512985647
3666	0.06512476126
3667	0.06512233839
3668	0.06509112688
3669	0.06507315914
3670	0.06506956982
3671	0.06506717259
3672	0.06505786327
3673	0.06504215978
3674	0.0650147259
3675	0.06498032982
3676	0.06496547892
3677	0.06494555243
3678	0.06493511037
3679	0.06490709902
3680	0.06488900906
3681	0.06484911373
3682	0.06484109468
3683	0.06482732677
3684	0.06481489666
3685	0.06480953668
3686	0.06478642798
3687	0.0647814184
3688	0.06477557252
3689	0.06477097857
3690	0.06476398328
3691	0.06475832676
3692	0.06475098533
3693	0.06472243237
3694	0.06470833031
3695	0.06467076727
3696	0.0646687191
3697	0.06464201372
3698	0.0646235265
3699	0.06458728492
3700	0.06456279379
3701	0.06455025901
3702	0.06454943627
3703	0.06453953412
3704	0.06451534296
3705	0.06446312449
3706	0.06445783232
3707	0.06445666672
3708	0.06442832606
3709	0.06440601145
3710	0.06436803129
3711	0.06435929837
3712	0.06435481021
3713	0.06435094105
3714	0.06433246854
3715	0.06431906244
3716	0.06429152948
3717	0.06428050967
3718	0.06426146585
3719	0.06424713461
3720	0.06424601374
3721	0.06421013907
3722	0.0641960169
3723	0.06416654823
3724	0.06414048255
3725	0.06412826841
3726	0.06412575287
3727	0.06410247464
3728	0.06409614895
3729	0.0640951712
3730	0.06405959996
3731	0.0640333089
3732	0.06401798785
3733	0.06401386111
3734	0.06401178729
3735	0.06400843485
3736	0.06399771069
3737	0.06398383564
3738	0.06395156774
3739	0.06394824413
3740	0.06393754143
3741	0.06393639015
3742	0.06392500373
3743	0.06390314545
3744	0.06389306003
3745	0.06387581064
3746	0.06387503176
3747	0.06387460425
3748	0.06385479934
3749	0.0638490889
3750	0.0638403948
3751	0.06382925874
3752	0.06381719635
3753	0.06380695122
3754	0.06379688134
3755	0.06377614944
3756	0.06375924645
3757	0.06375672556
3758	0.06374534869
3759	0.06373199882
3760	0.06372676403
3761	0.06370923766
3762	0.06369554727
3763	0.06368092249
3764	0.06364724612
3765	0.0636312945
3766	0.06361156482
3767	0.06359223964
3768	0.06358132452
3769	0.06354535709
3770	0.0635338719
3771	0.06352924277
3772	0.06352346276
3773	0.06349035149
3774	0.06346982234
3775	0.06345585237
3776	0.06344442728
3777	0.06339743939
3778	0.0633889839
3779	0.06335858372
3780	0.0633290323
3781	0.06332818144
3782	0.06332003481
3783	0.06331852143
3784	0.06328882861
3785	0.06326782901
3786	0.06324318453
3787	0.06323669412
3788	0.06322398213
3789	0.06321626432
3790	0.06321349869
3791	0.06320650096
3792	0.06318965959
3793	0.06316692117
3794	0.06315950902
3795	0.06315552262
3796	0.06314683018
3797	0.0631354236
3798	0.06312001177
3799	0.06308978409
3800	0.06304488463
3801	0.06302234013
3802	0.06299905667
3803	0.06296433048
3804	0.06295764966
3805	0.06293974474
3806	0.06292772377
3807	0.06291745471
3808	0.06287627872
3809	0.06287114598
3810	0.06286526034
3811	0.0628521608
3812	0.06284386889
3813	0.06281872584
3814	0.06280449988
3815	0.06280376765
3816	0.06279859303
3817	0.06278781094
3818	0.06277739039
3819	0.062759259
3820	0.06274319809
3821	0.06273324249
3822	0.06272118496
3823	0.06271563609
3824	0.0627024369
3825	0.06265774414
3826	0.06265430761
3827	0.06264984778
3828	0.06262495945
3829	0.06262099911
3830	0.06259801935
3831	0.06258540467
3832	0.06256831203
3833	0.06254265125
3834	0.06254010374
3835	0.06250120127
3836	0.0624955898
3837	0.06247428519
3838	0.06245816159
3839	0.06243978287
3840	0.06243056421
3841	0.06242812403
3842	0.06239893522
3843	0.06237555185
3844	0.06237120948
3845	0.06235771978
3846	0.0623440936
3847	0.06234102016
3848	0.06232040594
3849	0.06231683166
3850	0.0623056395
3851	0.0622984972
3852	0.06229150987
3853	0.06228157751
3854	0.06227968641
3855	0.062269377
3856	0.06225652029
3857	0.06223403208
3858	0.06221595602
3859	0.0621911111
3860	0.06218812732
3861	0.062166532
3862	0.06216235327
3863	0.06215926543
3864	0.06213677298
3865	0.0621152151
3866	0.06209769746
3867	0.06208352564
3868	0.06206856926
3869	0.06204578726
3870	0.06203005488
3871	0.06202615452
3872	0.06201464136
3873	0.06199247392
3874	0.06199068392
3875	0.06197372876
3876	0.06196352139
3877	0.06194673828
3878	0.06192534066
3879	0.06188116769
3880	0.06187282426
3881	0.06187085668
3882	0.06186708596
3883	0.0618359942
3884	0.06183266521
3885	0.06182382014
3886	0.06181335642
3887	0.0617798231
3888	0.06177603809
3889	0.061774227
3890	0.06175561033
3891	0.06175256069
3892	0.06173870348
3893	0.06171544681
3894	0.06171129948
3895	0.06169679121
3896	0.06168662374
3897	0.06167736941
3898	0.0616749973
3899	0.06165964402
3900	0.06163872819
3901	0.06161505085
3902	0.06160002974
3903	0.06159692078
3904	0.061591476
3905	0.06156644662
3906	0.06155646055
3907	0.06154538128
3908	0.06153806436
3909	0.06153729051
3910	0.06149464081
3911	0.06147506454
3912	0.0614735644
3913	0.06145737808
3914	0.06144632809
3915	0.06141992339
3916	0.06141262512
3917	0.06140296778
3918	0.06138829234
3919	0.06138059554
3920	0.06136247853
3921	0.06135007195
3922	0.06133103344
3923	0.06131923673
3924	0.06130387962
3925	0.06128960355
3926	0.06126622312
3927	0.06126416011
3928	0.06126279259
3929	0.0612430199
3930	0.06121187148
3931	0.06119076066
3932	0.06117343336
3933	0.06116122792
3934	0.06115009316
3935	0.06114226496
3936	0.06111783435
3937	0.06110524193
3938	0.0610947877
3939	0.06109014287
3940	0.06107027037
3941	0.06106086638
3942	0.06105504402
3943	0.06104174715
3944	0.06103793179
3945	0.0609966158
3946	0.06098668324
3947	0.06097827666
3948	0.06097214199
3949	0.06094935673
3950	0.06094332824
3951	0.0609240821
3952	0.06091264046
3953	0.06091104955
3954	0.06090078608
3955	0.06087856912
3956	0.06086511651
3957	0.06086297644
3958	0.06086139047
3959	0.06084846268
3960	0.06082596812
3961	0.06081062373
3962	0.0607928361
3963	0.06078936265
3964	0.06077311829
3965	0.06076343692
3966	0.0607454536
3967	0.06074473857
3968	0.06073470393
3969	0.06073380056
3970	0.0607295977
3971	0.06072265381
3972	0.06070319552
3973	0.06069299482
3974	0.0606885902
3975	0.06067700422
3976	0.06066911136
3977	0.06066361328
3978	0.06065233052
3979	0.06062499666
3980	0.06061887947
3981	0.06059676738
3982	0.06058715504
3983	0.06056675747
3984	0.06056607128
3985	0.06055243022
3986	0.06054778495
3987	0.06053188175
3988	0.06051353207
3989	0.0604939065
3990	0.0604792791
3991	0.06045663174
3992	0.06045392805
3993	0.06042809924
3994	0.0604203004
3995	0.06041583747
3996	0.06039643984
3997	0.06039069427
3998	0.06038226995
3999	0.0603790444
4000	0.06036011261
4001	0.06033732364
4002	0.06033134667
4003	0.06031290903
4004	0.06028940406
4005	0.06027710068
4006	0.06025911276
4007	0.06024585557
4008	0.06023157935
4009	0.06022669644
4010	0.06021702599
4011	0.06020650802
4012	0.06019174622
4013	0.06016997513
4014	0.06016526274
4015	0.06014746417
4016	0.06013013147
4017	0.06010891826
4018	0.06010785241
4019	0.06009941002
4020	0.06007352259
4021	0.06004165211
4022	0.06002580909
4023	0.06002161024
4024	0.06001973353
4025	0.06000810934
4026	0.05999040538
4027	0.05996940312
4028	0.0599679
4029	0.05994933629
4030	0.05993333623
4031	0.05992949633
4032	0.05991918972
4033	0.05991720311
4034	0.05991057769
4035	0.05990945447
4036	0.05990876012
4037	0.05989965357
4038	0.05988539595
4039	0.05987121724
4040	0.05986502627
4041	0.05986435448
4042	0.05984117619
4043	0.05982883707
4044	0.05979744717
4045	0.05978880725
4046	0.05973896844
4047	0.05972857775
4048	0.0597050596
4049	0.05968249521
4050	0.05967998216
4051	0.05967416897
4052	0.05966941816
4053	0.05965756304
4054	0.05964670128
4055	0.05963628088
4056	0.05963157049
4057	0.05961950701
4058	0.05961513835
4059	0.05960012286
4060	0.05957264662
4061	0.05955291673
4062	0.05954701516
4063	0.05953603333
4064	0.0595327418
4065	0.05952742452
4066	0.05952183076
4067	0.05951198451
4068	0.05949278493
4069	0.05948038345
4070	0.05946133478
4071	0.05945692559
4072	0.05943770316
4073	0.05940115137
4074	0.05937849128
4075	0.05935698278
4076	0.05934592174
4077	0.05933175162
4078	0.05932487177
4079	0.05930975591
4080	0.05929853405
4081	0.05929506092
4082	0.05926643368
4083	0.0592536496
4084	0.05925247125
4085	0.05925168202
4086	0.05925046736
4087	0.05924388682
4088	0.05923283148
4089	0.05920597074
4090	0.05919219895
4091	0.05915213623
4092	0.05913530963
4093	0.05910267362
4094	0.05907860329
4095	0.05906695913
4096	0.0590629325
4097	0.0590363081
4098	0.05903338418
4099	0.05902946081
4100	0.05902610757
4101	0.05901684956
4102	0.05900066556
4103	0.05899117156
4104	0.05897237765
4105	0.05895253702
4106	0.05894977516
4107	0.05892967859
4108	0.0588983172
4109	0.05888161458
4110	0.05887947323
4111	0.05884580608
4112	0.05883363656
4113	0.05882596695
4114	0.05881199891
4115	0.05880972354
4116	0.05880012822
4117	0.05877108932
4118	0.05876926212
4119	0.05875654227
4120	0.05875559305
4121	0.0587430988
4122	0.05871582266
4123	0.05871365554
4124	0.05868981896
4125	0.0586781381
4126	0.05867045949
4127	0.05865455366
4128	0.0586496446
4129	0.05864901566
4130	0.05863098242
4131	0.05862099044
4132	0.0586171269
4133	0.05860848586
4134	0.05859419696
4135	0.05858793394
4136	0.05856883718
4137	0.05855147791
4138	0.05854278245
4139	0.05853843278
4140	0.05851558208
4141	0.05848796004
4142	0.05844662353
4143	0.05843050219
4144	0.05840733757
4145	0.05840490086
4146	0.05840261641
4147	0.05837476849
4148	0.05836276407
4149	0.05835314104
4150	0.05833742149
4151	0.05833487053
4152	0.05831593967
4153	0.05829616145
4154	0.05828205612
4155	0.05826275228
4156	0.05825010687
4157	0.05821615079
4158	0.05820435089
4159	0.05819884902
4160	0.05819585597
4161	0.05817863133
4162	0.05817572158
4163	0.05816157228
4164	0.05814631235
4165	0.05814439689
4166	0.05813285542
4167	0.05810258315
4168	0.05808814502
4169	0.05808259795
4170	0.05807087268
4171	0.05806396421
4172	0.05805042549
4173	0.05804611554
4174	0.05803587535
4175	0.05801862619
4176	0.05799419234
4177	0.05798419321
4178	0.0579626153
4179	0.05793951339
4180	0.05793853551
4181	0.05792220868
4182	0.05792087017
4183	0.05790845135
4184	0.05789460065
4185	0.05789123378
4186	0.05788123636
4187	0.05787905387
4188	0.05785939877
4189	0.0578394211
4190	0.05783863887
4191	0.05782556564
4192	0.05781644636
4193	0.05780187117
4194	0.05778549674
4195	0.05777999613
4196	0.05777034397
4197	0.05775109664
4198	0.05773421563
4199	0.05772335349
4200	0.05771327062
4201	0.05770182299
4202	0.05769778234
4203	0.05768551842
4204	0.05766258901
4205	0.05764614599
4206	0.05763194345
4207	0.05762407941
4208	0.05761210603
4209	0.05760485323
4210	0.05760334801
4211	0.05759313449
4212	0.05758632156
4213	0.0575747405
4214	0.05757180157
4215	0.05756205596
4216	0.0575591981
4217	0.0575294866
4218	0.05751604048
4219	0.05749237986
4220	0.05748361798
4221	0.05748184257
4222	0.05748132237
4223	0.05745349222
4224	0.05743718929
4225	0.05743185908
4226	0.05741120177
4227	0.0573752906
4228	0.05736717184
4229	0.05734948378
4230	0.05734080847
4231	0.05732403276
4232	0.05730812007
4233	0.05730670939
4234	0.05728768051
4235	0.05727332153
4236	0.05725224592
4237	0.05724319124
4238	0.05721951499
4239	0.05721285842
4240	0.05719698552
4241	0.05718390703
4242	0.05717631959
4243	0.05717462271
4244	0.05717312791
4245	0.057153305
4246	0.0571427802
4247	0.05712715898
4248	0.05709998066
4249	0.05709191531
4250	0.05708209038
4251	0.05706520244
4252	0.05705045818
4253	0.05703027978
4254	0.05702718646
4255	0.05702184487
4256	0.05701905596
4257	0.05700686493
4258	0.05699223704
4259	0.05698407662
4260	0.05695616883
4261	0.05694801461
4262	0.0569332389
4263	0.05691548946
4264	0.05688131906
4265	0.05686606275
4266	0.05684024892
4267	0.05682843095
4268	0.05682589188
4269	0.05681425806
4270	0.05680212243
4271	0.05678452991
4272	0.05678168669
4273	0.05676734435
4274	0.05676399553
4275	0.05676203662
4276	0.05674210888
4277	0.0567329842
4278	0.05671818843
4279	0.05670123306
4280	0.05668203697
4281	0.05667622561
4282	0.05666022951
4283	0.05665071185
4284	0.05664715643
4285	0.05664016973
4286	0.05663045534
4287	0.05662618223
4288	0.05661340616
4289	0.05661026516
4290	0.05658740673
4291	0.05656865179
4292	0.05654816886
4293	0.05652298042
4294	0.05651981318
4295	0.05651171516
4296	0.05649422735
4297	0.05648963005
4298	0.0564830581
4299	0.05646501261
4300	0.05646219896
4301	0.05644225139
4302	0.05642735663
4303	0.05640262478
4304	0.05638681442
4305	0.05638503321
4306	0.05637840245
4307	0.05636735719
4308	0.0563642368
4309	0.05635770884
4310	0.05633400526
4311	0.05632998299
4312	0.05632927438
4313	0.05631641782
4314	0.05631332547
4315	0.05629466578
4316	0.05629218897
4317	0.05628395422
4318	0.05626926791
4319	0.05624294054
